,averagerating,numvotes,title,genres,Sport,Fantasy,Mystery,War,Biography,Drama,Comedy,History,Crime,Horror,Family,Adventure,Romance,Documentary,Sci-Fi,Action,Thriller,Music,Animation,year,dom_gross,for_gross,world_gross
2837,7.2,418221,American Hustle,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2013,150100000.0,101100000.0,251200000.0
2838,5.4,9004,Tim and Eric's Billion Dollar Movie,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,201436.0,22216.0,223652.0
2839,6.7,15037,Le Chef,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,343000.0,5900000.0,6243000.0
2840,6.5,8092,Miss Bala,"Crime,Drama,Thriller",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2019,14998027.0,364271.0,15362298.0
2841,7.2,223493,Seven Psychopaths,"Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012,15000000.0,4400000.0,19400000.0
2842,5.2,1150,Gladiators of Rome,"Adventure,Animation,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2014,8200.0,10100000.0,10108200.0
2843,5.8,270695,The Hangover Part III,"Adventure,Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2013,112200000.0,249800000.0,362000000.0
2844,5.1,100520,Sex Tape,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,38500000.0,87500000.0,126000000.0
2845,6.1,4593,Tai Chi Zero,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2012,212000.0,,
2846,6.4,13239,Breathe In,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,89700.0,,
2847,6.5,2794,Camille Claudel 1915,"Biography,Drama",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,35300.0,,
2848,7.0,234717,Non-Stop,"Action,Mystery,Thriller",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2014,92200000.0,130600000.0,222800000.0
2849,6.5,14176,Mood Indigo,"Comedy,Drama,Fantasy",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,303000.0,9500000.0,9803000.0
2850,6.0,111602,The Great Wall,"Action,Adventure,Fantasy",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2017,45500000.0,289400000.0,334900000.0
2851,5.7,15582,Song to Song,"Drama,Music,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2017,444000.0,,
2852,5.5,102,Alpha,Crime,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2018,35900000.0,62300000.0,98200000.0
2853,6.3,144442,Horrible Bosses 2,"Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2014,54400000.0,53200000.0,107600000.0
2854,8.0,5,The Workshop,"Documentary,Family",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2018,22100.0,,
2855,7.3,213542,Finding Dory,"Adventure,Animation,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2016,486300000.0,542300000.0,1028600000.0
2856,5.2,90788,The 5th Wave,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2016,34900000.0,75000000.0,109900000.0
2857,7.0,14435,The Grand Seduction,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014,3400000.0,,
2858,5.9,6974,Ragnarok,"Action,Adventure",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2014,1400.0,3700000.0,3701400.0
2859,5.2,4769,R... Rajkumar,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2013,167000.0,,
2860,6.7,3795,Paradise: Hope,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,6700.0,,
2861,7.7,10660,Fed Up,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2014,1500000.0,,
2862,7.2,15872,Venus in Fur,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,374000.0,8000000.0,8374000.0
2863,8.1,7998,The Square,"Documentary,Drama,History",False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1500000.0,,
2864,6.8,1117,Difret,"Biography,Crime,Drama",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2015,49700.0,,
2865,6.1,4829,Saint Laurent,"Biography,Drama,Romance",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2015,429000.0,,
2866,6.2,1538,The Christmas Candle,"Drama,Family",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2013,2300000.0,,
2867,5.0,159,Rangeelay,"Action,Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,2013,148000.0,,
2868,6.1,10092,God's Pocket,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2014,170000.0,,
2869,8.2,33478,Tangerines,"Drama,War",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,145000.0,,
2870,7.5,1456,Marie's Story,"Biography,Drama",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,11700.0,,
2871,4.6,758,Domino,"Crime,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2005,10169202.0,13404855.0,23574057.0
2872,4.8,47,Simon,Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2006,4055.0,1734608.0,1738663.0
2873,6.3,14092,The Assassin,"Action,Drama,History",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,2015,633000.0,,
2874,7.3,9190,Along with the Gods: The Two Worlds,"Action,Drama,Fantasy",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,1900000.0,,
2875,7.5,8456,Karwaan,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2018,182000.0,,
2876,4.3,971,Sabrina,"Horror,Thriller",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1995,53458319.0,33641681.0,87100000.0
2877,8.0,31228,Shoplifters,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2018,3300000.0,,
2878,7.5,339338,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2010,31500000.0,16100000.0,47600000.0
2879,6.9,668137,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2011,176700000.0,193900000.0,370600000.0
2880,6.0,1727,Saving Private Perez,"Adventure,Comedy,Western",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2011,1400000.0,7900000.0,9300000.0
2881,6.6,113077,Life as We Know It,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,53400000.0,52300000.0,105700000.0
2882,5.4,334,Eva,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,16700.0,,
2883,6.3,49684,All Good Things,"Crime,Drama,Mystery",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2010,582000.0,62500.0,644500.0
2884,7.4,22156,You're Not You,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,11500.0,,
2885,7.4,74998,Jane Eyre,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,11200000.0,23500000.0,34700000.0
2886,7.5,123619,We Need to Talk About Kevin,"Drama,Mystery,Thriller",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2011,1700000.0,4300000.0,6000000.0
2887,6.7,182025,2 Guns,"Action,Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2013,75600000.0,56300000.0,131900000.0
2888,4.6,18934,Yogi Bear,"Adventure,Animation,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2010,100200000.0,101300000.0,201500000.0
2889,6.4,29665,The Company You Keep,"Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2013,5100000.0,14500000.0,19600000.0
2890,6.7,221664,The Other Guys,"Action,Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2010,119200000.0,51200000.0,170400000.0
2891,8.6,55318,Senna,"Biography,Documentary,Sport",True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2011,1600000.0,6600000.0,8200000.0
2892,6.5,93618,Faster,"Action,Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2010,23200000.0,12400000.0,35600000.0
2893,7.5,15402,Guzaarish,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,1000000.0,695000.0,1695000.0
2894,7.3,23632,Testament of Youth,"Biography,Drama,History",False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,1800000.0,,
2895,6.0,202,Leaving,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,176000.0,893000.0,1069000.0
2896,4.3,140148,Fantastic Four,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2015,56100000.0,111900000.0,168000000.0
2897,5.0,36867,Blair Witch,"Horror,Mystery,Thriller",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2016,20800000.0,24400000.0,45200000.0
2898,7.2,136447,War Horse,"Drama,History,War",False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2011,79900000.0,97700000.0,177600000.0
2899,8.8,31,Skin Trade,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2015,1200.0,,
2900,6.7,192250,American Reunion,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,57000000.0,178000000.0,235000000.0
2901,5.7,4276,We Are What We Are,"Drama,Horror",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2013,81400.0,,
2902,6.3,110824,Johnny English Reborn,"Action,Adventure,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2011,8300000.0,151800000.0,160100000.0
2903,6.9,538367,Ted,"Comedy,Fantasy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,218800000.0,330600000.0,549400000.0
2904,4.6,1566,Inside Out,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2015,356500000.0,501100000.0,857600000.0
2905,6.6,53682,The Art of Getting By,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,1400000.0,,
2906,5.4,12926,Fun Size,"Adventure,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2012,9400000.0,2000000.0,11400000.0
2907,6.0,2530,My Worst Nightmare,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,22000.0,7100000.0,7122000.0
2908,6.0,3793,Another Happy Day,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,8500.0,347000.0,355500.0
2909,6.3,513,The Man,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8330720.0,2062976.0,10393696.0
